City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Pune,2017-09-25,19.06,64.01,36.16,10.76,29.69,1.56,27.12,45.7,64.0,Satisfactory
Pune,2017-09-26,20.5,62.94,37.34,10.84,29.69,1.68,28.01,23.11,63.0,Satisfactory
Pune,2017-09-27,20.56,59.26,37.39,10.66,29.69,1.69,28.05,19.69,59.0,Satisfactory
Pune,2017-09-28,21.13,63.6,36.29,11.31,29.69,1.64,27.21,28.47,64.0,Satisfactory
Pune,2017-09-29,16.89,53.07,35.73,11.39,29.69,1.62,26.8,23.61,53.0,Satisfactory
Pune,2017-09-30,17.88,61.3,35.44,11.27,29.69,1.64,26.58,21.86,61.0,Satisfactory
Pune,2017-10-01,21.58,70.8,36.2,11.37,29.69,1.6,27.15,34.88,71.0,Satisfactory
Pune,2017-10-02,24.07,78.42,34.36,12.28,29.69,1.68,25.77,48.18,78.0,Satisfactory
Pune,2017-10-03,30.64,87.41,33.76,13.68,29.69,1.87,25.32,25.09,87.0,Satisfactory
Pune,2017-10-04,33.03,94.78,36.58,14.37,29.69,2.14,27.43,20.71,95.0,Satisfactory
Pune,2017-10-05,95.0,297.82,39.23,14.41,29.69,1.96,29.42,22.94,298.0,Poor
Pune,2017-10-06,22.25,75.35,37.38,11.15,29.69,1.64,28.04,19.96,75.0,Satisfactory
Pune,2017-10-07,15.26,51.55,38.76,10.4,29.69,1.69,29.07,19.59,52.0,Satisfactory
Pune,2017-10-08,41.84,118.23,35.43,11.5,29.69,1.66,26.58,18.58,118.0,Moderate
Pune,2017-10-09,13.75,53.75,35.94,11.51,29.69,1.69,26.95,18.18,54.0,Satisfactory
Pune,2017-10-10,42.88,127.99,36.22,10.73,29.69,1.65,27.16,16.56,128.0,Moderate
Pune,2017-10-11,42.92,154.09,38.76,9.76,29.69,1.75,29.07,14.69,154.0,Moderate
Pune,2017-10-12,43.34,132.82,37.49,11.75,29.69,1.84,28.12,18.41,133.0,Moderate
Pune,2017-10-13,13.22,42.95,35.48,11.42,29.69,1.86,26.61,17.53,43.0,Good
Pune,2017-10-14,15.11,49.24,38.42,11.51,29.69,1.94,28.81,15.72,49.0,Good
Pune,2017-10-15,45.85,138.59,37.08,11.45,29.69,1.8,27.81,16.06,139.0,Moderate
Pune,2017-10-16,25.59,77.33,37.02,13.04,29.69,2.07,27.77,20.24,77.0,Satisfactory
Pune,2017-10-17,121.23,364.61,38.36,12.93,29.69,2.04,28.77,20.28,365.0,Very Poor
Pune,2017-10-18,59.62,170.3,35.75,13.62,29.69,1.9,26.81,23.09,170.0,Moderate
Pune,2017-10-19,67.55,158.64,36.03,12.68,29.69,1.7,27.03,20.12,159.0,Moderate
Pune,2017-10-20,64.75,179.62,33.88,12.95,29.69,1.5,25.41,34.27,180.0,Moderate
Pune,2017-10-21,62.5,194.02,35.44,11.7,29.69,1.53,26.58,32.51,194.0,Moderate
Pune,2017-10-22,81.16333333333333,331.9666666666667,33.14,11.33,29.69,1.46,24.856666666666666,0.17,332.0,Very Poor
Pune,2017-10-23,99.82666666666665,469.9133333333334,30.84,10.959999999999999,29.69,1.3900000000000001,23.133333333333333,30.005000000000003,470.0,Severe
Pune,2017-10-24,118.49,607.86,28.54,10.59,29.69,1.32,21.41,59.84,608.0,Severe
Pune,2017-10-25,57.4,172.44,37.05,13.07,29.69,1.84,27.79,80.35,172.0,Moderate
Pune,2017-10-26,67.98,180.79,37.72,12.91,29.69,2.02,28.29,72.35,181.0,Moderate
Pune,2017-10-27,28.26,77.51,33.39,12.23,29.69,1.53,25.04,17.88,78.0,Satisfactory
Pune,2017-10-28,58.62,169.15,35.73,13.66,29.69,1.87,26.8,16.59,169.0,Moderate
Pune,2017-10-29,21.66,89.49,30.38,16.06,29.69,1.76,22.78,18.34,89.0,Satisfactory
Pune,2017-10-30,27.66,102.06,33.32,18.11,29.69,2.06,24.99,15.72,102.0,Moderate
Pune,2017-10-31,36.88,81.06,33.23,18.13,29.69,1.98,24.92,25.42,81.0,Satisfactory
Pune,2017-11-01,42.68,100.01,39.56,16.56,29.69,2.32,29.67,16.55,100.0,Satisfactory
Pune,2017-11-02,41.98,111.55,38.25,14.67,29.69,2.16,28.69,15.21,112.0,Moderate
Pune,2017-11-03,41.06,94.4,38.25,14.85,29.69,2.18,28.69,15.67,94.0,Satisfactory
Pune,2017-11-04,45.45,103.76,36.91,15.04,29.69,2.03,27.69,14.93,104.0,Moderate
Pune,2017-11-05,43.88,95.26,40.65,13.84,29.69,2.39,30.49,13.88,95.0,Satisfactory
Pune,2017-11-06,42.44,95.3,39.94,13.94,29.69,2.55,29.96,14.96,95.0,Satisfactory
Pune,2017-11-07,36.08,86.17,38.95,13.77,29.69,2.34,29.21,15.1,86.0,Satisfactory
Pune,2017-11-08,33.2,84.23,37.4,13.84,29.69,2.13,28.05,17.87,84.0,Satisfactory
Pune,2017-11-09,38.8,91.43,38.04,14.35,29.69,2.27,28.53,15.54,91.0,Satisfactory
Pune,2017-11-10,47.94,98.52,36.46,14.43,29.69,2.27,27.35,19.92,99.0,Satisfactory
Pune,2017-11-11,48.39,107.43,37.6,14.84,29.69,2.38,28.2,15.77,107.0,Moderate
Pune,2017-11-12,99.27,267.08,33.77,15.78,29.69,2.08,25.32,15.89,267.0,Poor
Pune,2017-11-13,41.55,99.41,32.67,14.36,29.69,1.97,24.5,16.33,99.0,Satisfactory
Pune,2017-11-14,37.5,94.95,34.17,13.29,29.69,2.13,25.63,15.81,95.0,Satisfactory
Pune,2017-11-15,42.49,101.14,34.88,13.5,29.69,2.02,26.16,13.96,101.0,Moderate
Pune,2017-11-16,137.81,329.89,36.45,14.74,29.69,1.44,27.34,13.29,330.0,Very Poor
Pune,2017-11-17,51.37,163.01,33.67,15.47,29.69,1.41,25.26,15.81,163.0,Moderate
Pune,2017-11-18,46.82,114.08,35.7,15.58,29.69,1.46,26.78,15.88,114.0,Moderate
Pune,2017-11-19,27.78,65.08,20.67,8.56,29.69,0.71,15.5,10.21,65.0,Satisfactory
Pune,2017-11-20,28.09306358381503,66.07454545454546,20.594637681159423,8.547101449275363,29.69,0.39,15.352156862745097,10.180289855072465,66.0,Satisfactory
Pune,2017-11-21,28.40612716763006,67.0690909090909,20.519275362318844,8.534202898550726,32.57,1.27,15.204313725490197,10.150579710144928,67.0,Satisfactory
Pune,2017-11-22,28.719190751445087,68.06363636363636,20.44391304347826,8.521304347826087,33.12,1.29,15.056470588235294,10.120869565217392,68.0,Satisfactory
Pune,2017-11-23,29.032254335260117,69.05818181818182,20.368550724637682,8.50840579710145,31.89,1.14,14.908627450980392,10.091159420289856,69.0,Satisfactory
Pune,2017-11-24,29.345317919075146,70.05272727272727,20.293188405797103,8.495507246376812,31.75,1.14,14.760784313725491,10.06144927536232,70.0,Satisfactory
Pune,2017-11-25,29.658381502890172,71.04727272727273,20.217826086956524,8.482608695652175,37.22,1.5,14.612941176470589,10.031739130434783,71.0,Satisfactory
Pune,2017-11-26,29.971445086705202,72.04181818181817,20.142463768115945,8.469710144927536,40.26,1.56,14.465098039215686,10.002028985507247,72.0,Satisfactory
Pune,2017-11-27,30.284508670520232,73.03636363636363,20.067101449275363,8.456811594202899,36.56,1.48,14.317254901960784,9.97231884057971,73.0,Satisfactory
Pune,2017-11-28,30.59757225433526,74.03090909090909,19.991739130434784,8.443913043478261,35.96,1.53,14.169411764705883,9.942608695652174,74.0,Satisfactory
Pune,2017-11-29,30.91063583815029,75.02545454545454,19.916376811594205,8.431014492753624,37.38,1.53,14.02156862745098,9.912898550724638,75.0,Satisfactory
Pune,2017-11-30,31.223699421965318,76.02,19.841014492753626,8.418115942028987,37.26,1.59,13.873725490196078,9.883188405797103,76.0,Satisfactory
Pune,2017-12-01,31.536763005780347,77.01454545454546,19.765652173913047,8.405217391304348,36.57,1.42,13.725882352941177,9.853478260869567,77.0,Satisfactory
Pune,2017-12-02,31.849826589595377,78.0090909090909,19.690289855072464,8.39231884057971,35.94,1.37,13.578039215686275,9.82376811594203,78.0,Satisfactory
Pune,2017-12-03,32.1628901734104,79.00363636363636,19.614927536231885,8.379420289855073,34.24,1.15,13.430196078431372,9.794057971014494,79.0,Satisfactory
Pune,2017-12-04,32.47595375722543,79.99818181818182,19.539565217391306,8.366521739130436,33.73,1.1,13.28235294117647,9.764347826086958,80.0,Satisfactory
Pune,2017-12-05,32.78901734104046,80.99272727272727,19.464202898550727,8.353623188405798,37.29,1.0,13.134509803921569,9.734637681159422,81.0,Satisfactory
Pune,2017-12-06,33.10208092485549,81.98727272727272,19.38884057971015,8.34072463768116,37.55,0.94,12.986666666666666,9.704927536231885,82.0,Satisfactory
Pune,2017-12-07,33.41514450867052,82.98181818181817,19.313478260869566,8.327826086956522,36.19,0.87,12.838823529411764,9.675217391304349,83.0,Satisfactory
Pune,2017-12-08,33.72820809248555,83.97636363636363,19.238115942028987,8.314927536231885,37.62,1.27,12.690980392156863,9.645507246376813,84.0,Satisfactory
Pune,2017-12-09,34.04127167630058,84.97090909090909,19.162753623188408,8.302028985507247,36.68,1.33,12.54313725490196,9.615797101449276,85.0,Satisfactory
Pune,2017-12-10,34.354335260115604,85.96545454545453,19.08739130434783,8.28913043478261,33.51,1.28,12.395294117647058,9.58608695652174,86.0,Satisfactory
Pune,2017-12-11,34.667398843930634,86.96,19.012028985507246,8.276231884057971,34.69,0.97,12.247450980392156,9.556376811594204,87.0,Satisfactory
Pune,2017-12-12,34.980462427745664,84.65823529411765,18.936666666666667,8.263333333333334,35.3,1.0,12.099607843137255,9.526666666666667,85.0,Satisfactory
Pune,2017-12-13,35.293526011560694,82.35647058823528,18.86130434782609,8.250434782608696,33.0,0.99,11.951764705882352,9.496956521739131,82.0,Satisfactory
Pune,2017-12-14,35.60658959537572,80.05470588235293,18.78594202898551,8.237536231884059,35.52,1.12,11.803921568627452,9.467246376811595,80.0,Satisfactory
Pune,2017-12-15,35.91965317919075,77.75294117647059,18.71057971014493,8.22463768115942,34.58,1.3,11.65607843137255,9.437536231884058,78.0,Satisfactory
Pune,2017-12-16,36.23271676300578,75.45117647058824,18.635217391304348,8.211739130434783,39.11,1.5,11.508235294117647,9.407826086956522,75.0,Satisfactory
Pune,2017-12-17,36.545780346820806,73.14941176470587,18.55985507246377,8.198840579710145,37.4,1.43,11.360392156862744,9.378115942028986,73.0,Satisfactory
Pune,2017-12-18,36.85884393063584,70.84764705882353,18.48449275362319,8.185942028985508,34.74,1.33,11.212549019607842,9.34840579710145,71.0,Satisfactory
Pune,2017-12-19,37.171907514450865,68.54588235294118,18.40913043478261,8.17304347826087,40.88,1.7,11.064705882352941,9.318695652173913,69.0,Satisfactory
Pune,2017-12-20,37.484971098265895,66.24411764705883,18.333768115942032,8.160144927536232,42.06,2.03,10.916862745098038,9.288985507246377,66.0,Satisfactory
Pune,2017-12-21,37.798034682080925,63.942352941176466,18.25840579710145,8.147246376811594,41.11,2.1,10.769019607843138,9.25927536231884,64.0,Satisfactory
Pune,2017-12-22,38.111098265895954,61.64058823529412,18.18304347826087,8.134347826086957,40.23,2.04,10.621176470588235,9.229565217391304,62.0,Satisfactory
Pune,2017-12-23,38.424161849710984,59.33882352941176,18.10768115942029,8.12144927536232,36.28,1.79,10.473333333333333,9.19985507246377,59.0,Satisfactory
Pune,2017-12-24,38.73722543352601,57.03705882352941,18.032318840579713,8.10855072463768,32.95,1.56,10.32549019607843,9.170144927536233,57.0,Satisfactory
Pune,2017-12-25,39.05028901734104,54.73529411764706,17.95695652173913,8.095652173913043,32.99,1.55,10.177647058823528,9.140434782608697,55.0,Satisfactory
Pune,2017-12-26,39.363352601156066,52.43352941176471,17.88159420289855,8.082753623188406,36.54,1.9,10.029803921568627,9.11072463768116,52.0,Satisfactory
Pune,2017-12-27,39.676416184971096,50.131764705882354,17.806231884057972,8.069855072463769,34.29,1.86,9.881960784313726,9.081014492753624,50.0,Good
Pune,2017-12-28,39.989479768786126,47.83,17.730869565217393,8.056956521739131,36.48,1.74,9.734117647058824,9.051304347826088,48.0,Good
Pune,2017-12-29,40.302543352601155,50.36571428571428,17.655507246376814,8.044057971014492,33.6,1.53,9.586274509803921,9.021594202898552,50.0,Good
Pune,2017-12-30,40.615606936416185,52.90142857142857,17.58014492753623,8.031159420289855,36.51,1.78,9.438431372549019,8.991884057971015,53.0,Satisfactory
Pune,2017-12-31,40.928670520231215,55.43714285714285,17.504782608695653,8.018260869565218,32.35,1.63,9.290588235294116,8.962173913043479,55.0,Satisfactory
Pune,2018-01-01,41.241734104046245,57.97285714285714,17.429420289855074,8.00536231884058,27.43,1.21,9.142745098039216,8.932463768115943,58.0,Satisfactory
Pune,2018-01-02,41.55479768786127,60.50857142857143,17.354057971014495,7.992463768115942,30.94,1.54,8.994901960784313,8.902753623188406,61.0,Satisfactory
Pune,2018-01-03,41.867861271676304,63.044285714285714,17.278695652173916,7.979565217391305,30.09,1.5,8.847058823529412,8.87304347826087,63.0,Satisfactory
Pune,2018-01-04,42.18092485549133,65.58,17.203333333333333,7.966666666666667,33.36,1.76,8.69921568627451,8.843333333333334,66.0,Satisfactory
Pune,2018-01-05,42.49398843930636,68.11571428571429,17.127971014492754,7.9537681159420295,26.44,1.4,8.551372549019607,8.813623188405797,68.0,Satisfactory
Pune,2018-01-06,42.807052023121386,70.65142857142857,17.052608695652175,7.940869565217391,27.33,1.16,8.403529411764705,8.783913043478261,71.0,Satisfactory
Pune,2018-01-07,43.120115606936416,73.18714285714285,16.977246376811596,7.927971014492754,28.04,1.08,8.255686274509802,8.754202898550725,73.0,Satisfactory
Pune,2018-01-08,43.433179190751446,75.72285714285714,16.901884057971017,7.915072463768116,29.68,1.29,8.107843137254902,8.724492753623188,76.0,Satisfactory
Pune,2018-01-09,43.74624277456647,78.25857142857143,16.826521739130435,7.9021739130434785,30.62,1.39,7.959999999999999,8.694782608695652,78.0,Satisfactory
Pune,2018-01-10,44.059306358381505,80.7942857142857,16.751159420289856,7.889275362318841,35.06,1.76,7.8121568627450975,8.665072463768116,81.0,Satisfactory
Pune,2018-01-11,44.37236994219653,83.33,16.675797101449277,7.876376811594203,36.01,1.85,7.664313725490195,8.63536231884058,83.0,Satisfactory
Pune,2018-01-12,44.68543352601156,82.44464285714285,16.600434782608698,7.863478260869566,30.93,1.6,7.516470588235293,8.605652173913043,82.0,Satisfactory
Pune,2018-01-13,44.99849710982659,81.5592857142857,16.52507246376812,7.8505797101449275,30.25,1.55,7.368627450980391,8.575942028985509,82.0,Satisfactory
Pune,2018-01-14,45.31156069364162,80.67392857142858,16.449710144927536,7.83768115942029,30.95,1.38,7.22078431372549,8.54623188405797,81.0,Satisfactory
Pune,2018-01-15,45.62462427745665,79.78857142857143,16.374347826086957,7.824782608695653,32.37,1.48,7.072941176470588,8.516521739130436,80.0,Satisfactory
Pune,2018-01-16,45.93768786127168,78.90321428571428,16.29898550724638,7.811884057971015,29.64,1.27,6.925098039215685,8.4868115942029,79.0,Satisfactory
Pune,2018-01-17,46.250751445086706,78.01785714285714,16.2236231884058,7.798985507246377,31.63,1.16,6.777254901960784,8.457101449275363,78.0,Satisfactory
Pune,2018-01-18,46.56381502890173,77.1325,16.14826086956522,7.786086956521739,34.04,1.35,6.629411764705882,8.427391304347827,77.0,Satisfactory
Pune,2018-01-19,46.876878612716766,76.24714285714286,16.072898550724638,7.773188405797102,33.19,1.35,6.481568627450979,8.39768115942029,76.0,Satisfactory
Pune,2018-01-20,47.18994219653179,75.36178571428572,15.997536231884059,7.760289855072464,29.9,1.28,6.333725490196077,8.367971014492754,75.0,Satisfactory
Pune,2018-01-21,47.50300578034682,74.47642857142857,15.92217391304348,7.747391304347826,31.07,1.21,6.185882352941176,8.338260869565218,74.0,Satisfactory
Pune,2018-01-22,47.81606936416185,73.59107142857142,15.8468115942029,7.734492753623188,29.55,1.18,6.038039215686274,8.308550724637682,74.0,Satisfactory
Pune,2018-01-23,48.12913294797688,72.70571428571428,15.77144927536232,7.721594202898551,29.28,1.02,5.890196078431371,8.278840579710145,73.0,Satisfactory
Pune,2018-01-24,48.44219653179191,71.82035714285715,15.69608695652174,7.708695652173914,32.09,1.3,5.74235294117647,8.249130434782609,72.0,Satisfactory
Pune,2018-01-25,48.75526011560693,70.935,15.62072463768116,7.695797101449275,30.43,1.34,5.594509803921568,8.219420289855073,71.0,Satisfactory
Pune,2018-01-26,49.06832369942197,70.04964285714286,15.545362318840581,7.682898550724638,29.79,1.3,5.446666666666665,8.189710144927536,70.0,Satisfactory
Pune,2018-01-27,49.38138728323699,69.16428571428571,15.470000000000002,7.67,28.29,1.27,5.298823529411763,8.16,69.0,Satisfactory
Pune,2018-01-28,49.69445086705202,68.27892857142857,15.394637681159422,7.657101449275363,26.66,1.31,5.150980392156862,8.130289855072464,68.0,Satisfactory
Pune,2018-01-29,50.00751445086705,67.39357142857142,15.319275362318841,7.644202898550725,26.16,1.67,5.00313725490196,8.100579710144928,67.0,Satisfactory
Pune,2018-01-30,50.32057803468208,66.50821428571429,15.243913043478262,7.631304347826087,30.35,1.81,4.855294117647057,8.070869565217391,67.0,Satisfactory
Pune,2018-01-31,50.63364161849711,65.62285714285714,15.168550724637683,7.61840579710145,33.39,1.56,4.7074509803921565,8.041159420289855,66.0,Satisfactory
Pune,2018-02-01,50.94670520231214,64.7375,15.093188405797104,7.605507246376812,34.83,1.56,4.559607843137254,8.011449275362319,65.0,Satisfactory
Pune,2018-02-02,51.25976878612717,63.85214285714285,15.017826086956523,7.592608695652174,53.55,1.41,4.4117647058823515,7.981739130434782,64.0,Satisfactory
Pune,2018-02-03,51.57283236994219,62.96678571428571,14.942463768115942,7.579710144927536,49.69,1.43,4.263921568627451,7.952028985507247,63.0,Satisfactory
Pune,2018-02-04,51.88589595375723,62.081428571428575,14.867101449275363,7.566811594202899,26.66,1.21,4.116078431372548,7.9223188405797105,62.0,Satisfactory
Pune,2018-02-05,52.19895953757225,61.19607142857143,14.791739130434784,7.553913043478261,29.29,1.33,3.9682352941176458,7.892608695652174,61.0,Satisfactory
Pune,2018-02-06,52.51202312138728,60.31071428571428,14.716376811594206,7.541014492753623,31.25,1.46,3.8203921568627432,7.862898550724638,60.0,Satisfactory
Pune,2018-02-07,52.82508670520231,59.42535714285714,14.641014492753625,7.528115942028986,26.45,1.23,3.6725490196078425,7.8331884057971015,59.0,Satisfactory
Pune,2018-02-08,53.13815028901734,58.54,14.565652173913044,7.515217391304348,26.12,1.05,3.52470588235294,7.803478260869566,59.0,Satisfactory
Pune,2018-02-09,53.45121387283237,36.215,14.490289855072465,7.5023188405797105,25.31,0.99,3.3768627450980375,7.77376811594203,53.0,Satisfactory
Pune,2018-02-10,53.76427745664739,13.89,14.414927536231886,7.489420289855072,29.8,1.3,3.229019607843137,7.7440579710144934,54.0,Satisfactory
Pune,2018-02-11,54.07734104046243,81.94,14.339565217391305,7.476521739130435,24.77,1.0,3.0811764705882343,7.714347826086957,82.0,Satisfactory
Pune,2018-02-12,54.39040462427745,75.829,14.264202898550726,7.463623188405798,26.06,1.02,2.933333333333332,7.684637681159421,76.0,Satisfactory
Pune,2018-02-13,54.70346820809248,69.718,14.188840579710146,7.45072463768116,27.22,1.12,2.785490196078431,7.6549275362318845,70.0,Satisfactory
Pune,2018-02-14,55.01653179190751,63.607,14.113478260869567,7.437826086956521,29.19,1.32,2.6376470588235286,7.625217391304348,64.0,Satisfactory
Pune,2018-02-15,55.32959537572254,57.495999999999995,14.038115942028988,7.424927536231884,30.06,1.39,2.489803921568626,7.595507246376812,57.0,Satisfactory
Pune,2018-02-16,55.64265895953757,51.385,13.962753623188407,7.412028985507247,27.61,1.34,2.3419607843137236,7.5657971014492755,56.0,Satisfactory
Pune,2018-02-17,55.9557225433526,45.274,13.887391304347826,7.399130434782609,25.62,1.2,2.194117647058823,7.536086956521739,56.0,Satisfactory
Pune,2018-02-18,56.26878612716763,39.163,13.812028985507247,7.386231884057971,24.85,1.14,2.0462745098039203,7.506376811594203,56.0,Satisfactory
Pune,2018-02-19,56.58184971098265,33.052,13.736666666666668,7.373333333333333,24.52,1.2,1.8984313725490178,7.476666666666667,57.0,Satisfactory
Pune,2018-02-20,56.89491329479769,26.941000000000003,13.66130434782609,7.360434782608696,28.34,1.41,1.7505882352941171,7.44695652173913,57.0,Satisfactory
Pune,2018-02-21,57.20797687861271,20.83,13.585942028985508,7.3475362318840585,29.35,1.43,1.6027450980392146,7.417246376811594,57.0,Satisfactory
Pune,2018-02-22,57.52104046242774,39.81333333333333,13.510579710144928,7.33463768115942,24.28,1.19,1.454901960784312,7.387536231884058,58.0,Satisfactory
Pune,2018-02-23,57.83410404624277,58.79666666666667,13.435217391304349,7.321739130434783,24.06,1.22,1.3070588235294096,7.357826086956521,59.0,Satisfactory
Pune,2018-02-24,58.1471676300578,77.78,13.35985507246377,7.308840579710145,25.09,1.24,1.1592156862745089,7.328115942028985,78.0,Satisfactory
Pune,2018-02-25,58.46023121387283,67.36,13.28449275362319,7.2959420289855075,27.28,1.24,1.0113725490196064,7.2984057971014495,67.0,Satisfactory
Pune,2018-02-26,58.77329479768785,56.94,13.20913043478261,7.28304347826087,26.04,1.26,0.8635294117647039,7.268695652173913,59.0,Satisfactory
Pune,2018-02-27,59.08635838150289,56.604193548387094,13.13376811594203,7.270144927536232,23.04,1.51,0.7156862745098032,7.238985507246377,59.0,Satisfactory
Pune,2018-02-28,59.39942196531791,56.26838709677419,13.05840579710145,7.257246376811594,37.18,1.28,0.5678431372549007,7.209275362318841,59.0,Satisfactory
Pune,2018-03-01,59.71248554913294,55.93258064516129,12.983043478260871,7.2443478260869565,42.12,1.25,0.42,7.179565217391304,60.0,Satisfactory
Pune,2018-03-02,60.02554913294797,55.596774193548384,12.907681159420292,7.231449275362319,39.65,1.22,2.57,7.149855072463769,60.0,Satisfactory
Pune,2018-03-03,60.338612716763,55.26096774193548,12.832318840579712,7.218550724637681,47.32,1.08,4.72,7.1201449275362325,60.0,Satisfactory
Pune,2018-03-04,60.65167630057803,54.92516129032258,12.75695652173913,7.205652173913044,38.47,1.01,4.277,7.090434782608696,61.0,Satisfactory
Pune,2018-03-05,60.96473988439306,54.589354838709674,12.681594202898552,7.1927536231884055,37.12,1.24,3.8339999999999996,7.06072463768116,61.0,Satisfactory
Pune,2018-03-06,61.27780346820809,54.25354838709677,12.606231884057973,7.179855072463768,33.44,1.38,3.391,7.031014492753624,61.0,Satisfactory
Pune,2018-03-07,61.590867052023114,53.91774193548387,12.530869565217392,7.166956521739131,43.99,1.07,2.948,7.001304347826087,62.0,Satisfactory
Pune,2018-03-08,61.903930635838144,53.581935483870964,12.455507246376813,7.154057971014493,37.52,1.05,2.505,6.971594202898551,62.0,Satisfactory
Pune,2018-03-09,62.216994219653174,53.24612903225806,12.380144927536232,7.141159420289855,42.52,1.23,2.0620000000000003,6.941884057971015,62.0,Satisfactory
Pune,2018-03-10,62.5300578034682,52.91032258064516,12.304782608695653,7.128260869565217,46.84,1.14,1.6190000000000002,6.912173913043478,63.0,Satisfactory
Pune,2018-03-11,62.84312138728323,52.574516129032254,12.229420289855074,7.11536231884058,42.85,1.12,1.1760000000000002,6.882463768115942,63.0,Satisfactory
Pune,2018-03-12,63.15618497109826,52.23870967741935,12.154057971014494,7.102463768115943,35.6,1.3,0.7330000000000001,6.852753623188406,63.0,Satisfactory
Pune,2018-03-13,63.46924855491329,51.902903225806455,12.078695652173915,7.089565217391304,46.98,0.98,0.29,6.823043478260869,63.0,Satisfactory
Pune,2018-03-14,63.78231213872832,51.567096774193544,12.003333333333334,7.076666666666666,47.18,1.02,0.28,6.793333333333333,64.0,Satisfactory
Pune,2018-03-15,64.09537572254335,51.23129032258065,11.927971014492755,7.063768115942029,30.32,1.08,0.4215384615384616,6.763623188405797,64.0,Satisfactory
Pune,2018-03-16,64.40843930635837,50.89548387096774,11.852608695652176,7.050869565217392,34.52,1.01,0.5630769230769231,6.73391304347826,64.0,Satisfactory
Pune,2018-03-17,64.72150289017341,50.55967741935484,11.777246376811595,7.037971014492753,36.78,1.07,0.7046153846153846,6.704202898550724,65.0,Satisfactory
Pune,2018-03-18,65.03456647398843,50.22387096774194,11.701884057971016,7.025072463768116,39.02,0.95,0.8461538461538463,6.674492753623188,65.0,Satisfactory
Pune,2018-03-19,65.34763005780346,49.888064516129035,11.626521739130435,7.012173913043478,42.72,0.91,0.9876923076923079,6.644782608695652,65.0,Satisfactory
Pune,2018-03-20,65.6606936416185,49.55225806451613,11.551159420289856,6.999275362318841,42.58,0.91,1.1292307692307695,6.615072463768116,66.0,Satisfactory
Pune,2018-03-21,65.97375722543353,49.21645161290323,11.475797101449276,6.986376811594203,42.29,0.88,1.2707692307692309,6.58536231884058,66.0,Satisfactory
Pune,2018-03-22,66.28682080924855,48.880645161290325,11.400434782608697,6.973478260869565,43.45,0.88,1.4123076923076925,6.555652173913043,66.0,Satisfactory
Pune,2018-03-23,66.59988439306358,48.54483870967742,11.325072463768118,6.960579710144928,45.02,0.92,1.553846153846154,6.525942028985507,67.0,Satisfactory
Pune,2018-03-24,66.9129479768786,48.20903225806452,11.249710144927537,6.94768115942029,38.45,1.07,1.6953846153846157,6.496231884057971,67.0,Satisfactory
Pune,2018-03-25,67.22601156069364,47.873225806451615,11.174347826086958,6.934782608695652,37.42,1.45,1.836923076923077,6.466521739130435,67.0,Satisfactory
Pune,2018-03-26,67.53907514450867,47.53741935483871,11.098985507246377,6.921884057971015,37.26,1.23,1.9784615384615387,6.436811594202899,68.0,Satisfactory
Pune,2018-03-27,67.8521387283237,47.20161290322581,11.023623188405798,6.908985507246377,50.87,0.97,2.12,6.407101449275363,68.0,Satisfactory
Pune,2018-03-28,68.16520231213872,46.865806451612904,10.94826086956522,6.896086956521739,46.91,0.89,2.028235294117647,6.377391304347826,68.0,Satisfactory
Pune,2018-03-29,68.47826589595375,46.53,10.872898550724639,6.883188405797101,32.82,0.87,1.9364705882352942,6.34768115942029,68.0,Satisfactory
Pune,2018-03-30,68.79132947976879,64.345,10.79753623188406,6.870289855072464,32.36,0.87,1.8447058823529412,6.317971014492754,69.0,Satisfactory
Pune,2018-03-31,69.10439306358381,82.16,10.722173913043479,6.857391304347826,32.65,0.85,1.7529411764705882,6.288260869565217,82.0,Satisfactory
Pune,2018-04-01,69.41745664739884,99.116,10.6468115942029,6.8444927536231885,36.93,0.89,1.6611764705882353,6.258550724637681,99.0,Satisfactory
Pune,2018-04-02,69.73052023121386,116.072,10.57144927536232,6.83159420289855,35.05,0.98,1.5694117647058825,6.228840579710145,116.0,Moderate
Pune,2018-04-03,70.0435838150289,133.028,10.49608695652174,6.818695652173913,32.81,1.03,1.4776470588235295,6.199130434782608,133.0,Moderate
Pune,2018-04-04,70.35664739884393,149.98399999999998,10.420724637681161,6.805797101449276,32.72,1.08,1.3858823529411766,6.169420289855072,150.0,Moderate
Pune,2018-04-05,70.66971098265896,166.94,10.34536231884058,6.7928985507246376,34.91,0.95,1.2941176470588236,6.139710144927536,167.0,Moderate
Pune,2018-04-06,70.98277456647398,154.97153846153847,10.270000000000001,6.78,32.67,0.96,1.2023529411764706,6.109999999999999,155.0,Moderate
Pune,2018-04-07,71.29583815028901,143.00307692307692,10.19463768115942,6.767101449275362,33.35,0.98,1.1105882352941177,6.080289855072463,143.0,Moderate
Pune,2018-04-08,71.60890173410404,131.0346153846154,10.119275362318842,6.754202898550725,34.11,0.99,1.018823529411765,6.050579710144928,131.0,Moderate
Pune,2018-04-09,71.92196531791907,119.06615384615384,10.043913043478263,6.7413043478260875,35.35,1.03,0.9270588235294119,6.020869565217391,119.0,Moderate
Pune,2018-04-10,72.2350289017341,107.09769230769231,9.968550724637682,6.728405797101449,35.3,1.0,0.835294117647059,5.991159420289855,107.0,Moderate
