City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-07-30,25.76,47.91,13.51,32.96,105.81,29.31,1.2,9.49,26.26,181.0,Moderate
Delhi,2015-07-31,37.85,122.18,27.39,35.9,119.1,25.17,1.6,9.7,36.57,196.0,Moderate
Delhi,2015-08-01,41.32,126.33,29.5,35.14,139.85,23.1,1.08,10.8,41.27,181.0,Moderate
Delhi,2015-08-02,47.81,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,213.0,Poor
Delhi,2015-08-03,56.02,154.28,28.95,40.17,129.29,30.76,0.78,8.75,45.97,175.0,Moderate
Delhi,2015-08-04,54.46,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,184.0,Moderate
Delhi,2015-08-05,59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,228.0,Poor
Delhi,2015-08-06,65.47,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,214.0,Poor
Delhi,2015-08-07,64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,254.0,Poor
Delhi,2015-08-08,70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,258.0,Poor
Delhi,2015-08-09,55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,244.0,Poor
Delhi,2015-08-10,82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,209.0,Poor
Delhi,2015-08-11,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,283.0,Poor
Delhi,2015-08-12,52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,223.0,Poor
Delhi,2015-08-13,61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,205.0,Poor
Delhi,2015-08-14,65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,252.0,Poor
Delhi,2015-08-15,51.4,91.81,15.68,44.4,157.69,33.42,0.94,10.53,44.93,198.0,Moderate
Delhi,2015-08-16,55.71,93.33,37.6,48.39,187.78,33.29,1.06,10.46,44.79,197.0,Moderate
Delhi,2015-08-17,61.84,134.2,28.12,44.41,148.85,29.73,1.09,11.22,45.05,184.0,Moderate
Delhi,2015-08-18,60.65,126.2,18.21,56.15,133.24,32.71,1.02,12.39,48.86,197.0,Moderate
Delhi,2015-08-19,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,140.0,Moderate
Delhi,2015-08-20,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,232.0,Poor
Delhi,2015-08-21,50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,271.0,Poor
Delhi,2015-08-22,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,207.0,Poor
Delhi,2015-08-23,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,127.0,Moderate
Delhi,2015-08-24,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,123.0,Moderate
Delhi,2015-08-25,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,175.0,Moderate
Delhi,2015-08-26,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,245.0,Poor
Delhi,2015-08-27,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,248.0,Poor
Delhi,2015-08-28,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,247.0,Poor
